subscription_id,user_id,plan,billing_cycle,mrr,start_date,status,churned_date,churn_reason,plan_upgraded_to,upgrade_date
SUB_0003874,USR_0020532,starter,monthly,12.0,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0003875,USR_0020539,starter,annual,10.2,2024-07-24,active,NULL,NULL,NULL,NULL
SUB_0003876,USR_0020542,growth,monthly,36.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0003877,USR_0020546,enterprise,monthly,96.0,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0003878,USR_0020552,growth,annual,30.6,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0003879,USR_0020561,growth,monthly,36.0,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0003880,USR_0020565,growth,monthly,36.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0003881,USR_0020566,enterprise,monthly,96.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0003882,USR_0020570,starter,monthly,12.0,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0003883,USR_0020574,enterprise,monthly,96.0,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0003884,USR_0020575,growth,monthly,36.0,2024-02-06,active,NULL,NULL,enterprise,2024-04-18
SUB_0003885,USR_0020581,growth,monthly,36.0,2024-04-14,active,NULL,NULL,NULL,NULL
SUB_0003886,USR_0020587,enterprise,monthly,96.0,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0003887,USR_0020591,growth,monthly,36.0,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0003888,USR_0020593,growth,annual,30.6,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0003889,USR_0020597,starter,monthly,12.0,2024-03-20,active,NULL,NULL,NULL,NULL
SUB_0003890,USR_0020598,growth,annual,30.6,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0003891,USR_0020606,growth,monthly,36.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0003892,USR_0020608,growth,monthly,36.0,2024-04-11,active,NULL,NULL,NULL,NULL
SUB_0003893,USR_0020615,growth,annual,30.6,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0003894,USR_0020622,starter,monthly,12.0,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0003895,USR_0020623,enterprise,annual,81.6,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0003896,USR_0020624,enterprise,annual,81.6,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0003897,USR_0020625,growth,annual,30.6,2024-06-11,active,NULL,NULL,NULL,NULL
SUB_0003898,USR_0020628,enterprise,monthly,96.0,2024-05-07,active,NULL,NULL,NULL,NULL
SUB_0003899,USR_0020630,enterprise,monthly,96.0,2024-02-29,active,NULL,NULL,NULL,NULL
SUB_0003900,USR_0020632,enterprise,monthly,96.0,2024-03-01,active,NULL,NULL,NULL,NULL
SUB_0003901,USR_0020635,starter,annual,10.2,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0003902,USR_0020636,growth,monthly,36.0,2024-07-17,active,NULL,NULL,enterprise,2024-09-18
SUB_0003903,USR_0020637,starter,annual,10.2,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0003904,USR_0020651,enterprise,monthly,96.0,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0003905,USR_0020652,starter,annual,10.2,2024-04-21,active,NULL,NULL,NULL,NULL
SUB_0003906,USR_0020653,growth,monthly,36.0,2024-02-06,active,NULL,NULL,NULL,NULL
SUB_0003907,USR_0020657,growth,monthly,36.0,2024-07-28,active,NULL,NULL,NULL,NULL
SUB_0003908,USR_0020659,enterprise,monthly,96.0,2024-03-03,active,NULL,NULL,NULL,NULL
SUB_0003909,USR_0020660,starter,monthly,12.0,2024-03-17,active,NULL,NULL,NULL,NULL
SUB_0003910,USR_0020665,starter,monthly,12.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0003911,USR_0020669,starter,monthly,12.0,2024-05-21,active,NULL,NULL,NULL,NULL
SUB_0003912,USR_0020670,starter,annual,10.2,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0003913,USR_0020672,enterprise,monthly,96.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0003914,USR_0020673,growth,monthly,36.0,2024-07-03,active,NULL,NULL,NULL,NULL
SUB_0003915,USR_0020682,enterprise,monthly,96.0,2024-07-31,active,NULL,NULL,NULL,NULL
SUB_0003916,USR_0020683,starter,monthly,12.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0003917,USR_0020695,growth,annual,30.6,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0003918,USR_0020699,starter,monthly,12.0,2024-03-07,active,NULL,NULL,NULL,NULL
SUB_0003919,USR_0020700,starter,monthly,12.0,2024-04-13,active,NULL,NULL,NULL,NULL
SUB_0003920,USR_0020703,starter,monthly,12.0,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0003921,USR_0020708,growth,monthly,36.0,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0003922,USR_0020716,starter,monthly,12.0,2024-06-29,active,NULL,NULL,NULL,NULL
SUB_0003923,USR_0020725,starter,monthly,12.0,2024-07-25,active,NULL,NULL,NULL,NULL
SUB_0003924,USR_0020733,enterprise,monthly,96.0,2024-05-19,active,NULL,NULL,NULL,NULL
SUB_0003925,USR_0020738,growth,annual,30.6,2024-04-03,active,NULL,NULL,NULL,NULL
SUB_0003926,USR_0020747,starter,monthly,12.0,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0003927,USR_0020750,growth,monthly,36.0,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0003928,USR_0020753,starter,annual,10.2,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0003929,USR_0020754,enterprise,monthly,96.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0003930,USR_0020764,starter,annual,10.2,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0003931,USR_0020769,growth,monthly,36.0,2024-05-06,active,NULL,NULL,NULL,NULL
SUB_0003932,USR_0020779,growth,monthly,36.0,2024-07-19,active,NULL,NULL,enterprise,2024-10-12
SUB_0003933,USR_0020781,growth,monthly,36.0,2024-07-18,active,NULL,NULL,NULL,NULL
SUB_0003934,USR_0020784,growth,monthly,36.0,2024-04-19,active,NULL,NULL,NULL,NULL
SUB_0003935,USR_0020801,starter,monthly,12.0,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0003936,USR_0020806,growth,monthly,36.0,2024-07-27,active,NULL,NULL,NULL,NULL
SUB_0003937,USR_0020807,starter,annual,10.2,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0003938,USR_0020809,starter,monthly,12.0,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0003939,USR_0020810,growth,monthly,36.0,2024-05-05,active,NULL,NULL,NULL,NULL
SUB_0003940,USR_0020812,starter,monthly,12.0,2024-01-23,active,NULL,NULL,NULL,NULL
SUB_0003941,USR_0020821,growth,monthly,36.0,2024-06-20,active,NULL,NULL,NULL,NULL
SUB_0003942,USR_0020825,growth,monthly,36.0,2024-05-13,active,NULL,NULL,enterprise,2024-07-02
SUB_0003943,USR_0020826,growth,monthly,36.0,2024-07-23,active,NULL,NULL,NULL,NULL
SUB_0003944,USR_0020828,growth,annual,30.6,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0003945,USR_0020841,growth,annual,30.6,2024-03-19,active,NULL,NULL,NULL,NULL
SUB_0003946,USR_0020864,growth,annual,30.6,2024-05-18,active,NULL,NULL,NULL,NULL
SUB_0003947,USR_0020869,enterprise,annual,81.6,2024-05-31,active,NULL,NULL,NULL,NULL
SUB_0003948,USR_0020870,growth,monthly,36.0,2024-07-20,active,NULL,NULL,NULL,NULL
SUB_0003949,USR_0020872,starter,monthly,12.0,2024-02-10,active,NULL,NULL,NULL,NULL
SUB_0003950,USR_0020887,starter,monthly,12.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0003951,USR_0020892,growth,monthly,36.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0003952,USR_0020917,growth,monthly,36.0,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0003953,USR_0020918,growth,monthly,36.0,2024-02-02,active,NULL,NULL,NULL,NULL
SUB_0003954,USR_0020925,starter,monthly,12.0,2024-05-01,active,NULL,NULL,NULL,NULL
SUB_0003955,USR_0020931,starter,monthly,12.0,2024-02-02,active,NULL,NULL,NULL,NULL
SUB_0003956,USR_0020940,growth,annual,30.6,2024-05-13,active,NULL,NULL,NULL,NULL
SUB_0003957,USR_0020941,growth,annual,30.6,2024-04-25,active,NULL,NULL,NULL,NULL
SUB_0003958,USR_0020945,starter,monthly,12.0,2024-03-20,active,NULL,NULL,NULL,NULL
SUB_0003959,USR_0020947,growth,annual,30.6,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0003960,USR_0020952,starter,annual,10.2,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0003961,USR_0020953,growth,monthly,36.0,2024-06-11,active,NULL,NULL,enterprise,2024-07-31
SUB_0003962,USR_0020956,starter,monthly,12.0,2024-04-21,active,NULL,NULL,NULL,NULL
SUB_0003963,USR_0020964,enterprise,monthly,96.0,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0003964,USR_0020967,growth,monthly,36.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0003965,USR_0020971,starter,monthly,12.0,2024-06-10,active,NULL,NULL,NULL,NULL
SUB_0003966,USR_0020974,starter,monthly,12.0,2024-03-09,active,NULL,NULL,NULL,NULL
SUB_0003967,USR_0020982,growth,monthly,36.0,2024-04-28,active,NULL,NULL,NULL,NULL
SUB_0003968,USR_0020985,starter,annual,10.2,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0003969,USR_0020989,growth,monthly,36.0,2024-05-31,active,NULL,NULL,NULL,NULL
SUB_0003970,USR_0020997,enterprise,monthly,96.0,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0003971,USR_0021000,enterprise,monthly,96.0,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0003972,USR_0021004,enterprise,annual,81.6,2024-04-26,active,NULL,NULL,NULL,NULL
SUB_0003973,USR_0021007,starter,annual,10.2,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0003974,USR_0021009,starter,monthly,12.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0003975,USR_0021012,starter,annual,10.2,2024-06-08,active,NULL,NULL,NULL,NULL
SUB_0003976,USR_0021022,growth,monthly,36.0,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0003977,USR_0021026,starter,annual,10.2,2024-04-01,active,NULL,NULL,NULL,NULL
SUB_0003978,USR_0021030,starter,monthly,12.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0003979,USR_0021032,starter,monthly,12.0,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0003980,USR_0021038,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0003981,USR_0021039,growth,monthly,36.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0003982,USR_0021041,growth,monthly,36.0,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0003983,USR_0021044,enterprise,monthly,96.0,2024-06-05,active,NULL,NULL,NULL,NULL
SUB_0003984,USR_0021047,growth,monthly,36.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0003985,USR_0021063,starter,annual,10.2,2024-05-17,active,NULL,NULL,NULL,NULL
SUB_0003986,USR_0021066,growth,monthly,36.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0003987,USR_0021068,growth,monthly,36.0,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0003988,USR_0021074,starter,annual,10.2,2024-03-14,active,NULL,NULL,NULL,NULL
SUB_0003989,USR_0021075,growth,monthly,36.0,2024-07-22,active,NULL,NULL,enterprise,2024-11-03
SUB_0003990,USR_0021076,enterprise,monthly,96.0,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0003991,USR_0021077,growth,monthly,36.0,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0003992,USR_0021079,enterprise,annual,81.6,2024-06-24,active,NULL,NULL,NULL,NULL
SUB_0003993,USR_0021101,growth,monthly,36.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0003994,USR_0021106,enterprise,monthly,96.0,2024-06-07,active,NULL,NULL,NULL,NULL
SUB_0003995,USR_0021107,growth,monthly,36.0,2024-06-05,active,NULL,NULL,NULL,NULL
SUB_0003996,USR_0021108,starter,annual,10.2,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0003997,USR_0021115,growth,annual,30.6,2024-05-20,active,NULL,NULL,NULL,NULL
SUB_0003998,USR_0021116,starter,monthly,12.0,2024-05-31,active,NULL,NULL,NULL,NULL
SUB_0003999,USR_0021127,starter,monthly,12.0,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0004000,USR_0021133,starter,monthly,12.0,2024-04-23,active,NULL,NULL,NULL,NULL
SUB_0004001,USR_0021136,starter,annual,10.2,2024-06-27,active,NULL,NULL,NULL,NULL
SUB_0004002,USR_0021149,growth,monthly,36.0,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0004003,USR_0021150,starter,monthly,12.0,2024-02-28,active,NULL,NULL,NULL,NULL
SUB_0004004,USR_0021155,starter,annual,10.2,2024-06-21,active,NULL,NULL,NULL,NULL
SUB_0004005,USR_0021156,starter,monthly,12.0,2024-07-17,active,NULL,NULL,NULL,NULL
SUB_0004006,USR_0021165,enterprise,annual,81.6,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0004007,USR_0021171,growth,monthly,36.0,2024-03-11,active,NULL,NULL,NULL,NULL
SUB_0004008,USR_0021177,starter,monthly,12.0,2024-06-01,active,NULL,NULL,NULL,NULL
SUB_0004009,USR_0021179,growth,annual,30.6,2024-04-30,active,NULL,NULL,NULL,NULL
SUB_0004010,USR_0021184,starter,monthly,12.0,2024-06-09,active,NULL,NULL,NULL,NULL
SUB_0004011,USR_0021185,growth,monthly,36.0,2024-04-19,active,NULL,NULL,NULL,NULL
SUB_0004012,USR_0021186,enterprise,monthly,96.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0004013,USR_0021191,enterprise,monthly,96.0,2024-05-17,active,NULL,NULL,NULL,NULL
SUB_0004014,USR_0021192,growth,annual,30.6,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0004015,USR_0021193,starter,monthly,12.0,2024-05-03,active,NULL,NULL,NULL,NULL
SUB_0004016,USR_0021194,growth,annual,30.6,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0004017,USR_0021197,enterprise,monthly,96.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0004018,USR_0021198,enterprise,monthly,96.0,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0004019,USR_0021204,enterprise,annual,81.6,2024-07-02,active,NULL,NULL,NULL,NULL
SUB_0004020,USR_0021214,growth,annual,30.6,2024-04-17,active,NULL,NULL,NULL,NULL
SUB_0004021,USR_0021217,enterprise,annual,81.6,2024-01-29,active,NULL,NULL,NULL,NULL
SUB_0004022,USR_0021219,starter,monthly,12.0,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0004023,USR_0021221,enterprise,monthly,96.0,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0004024,USR_0021223,starter,monthly,12.0,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0004025,USR_0021224,enterprise,monthly,96.0,2024-03-02,active,NULL,NULL,NULL,NULL
SUB_0004026,USR_0021231,starter,annual,10.2,2024-07-23,active,NULL,NULL,NULL,NULL
SUB_0004027,USR_0021235,enterprise,annual,81.6,2024-03-15,active,NULL,NULL,NULL,NULL
SUB_0004028,USR_0021238,starter,annual,10.2,2024-06-15,active,NULL,NULL,NULL,NULL
SUB_0004029,USR_0021262,enterprise,annual,81.6,2024-05-16,active,NULL,NULL,NULL,NULL
SUB_0004030,USR_0021265,growth,monthly,36.0,2024-06-21,active,NULL,NULL,NULL,NULL
SUB_0004031,USR_0021274,growth,monthly,36.0,2024-07-11,active,NULL,NULL,NULL,NULL
SUB_0004032,USR_0021275,starter,monthly,12.0,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0004033,USR_0021276,growth,annual,30.6,2024-02-22,active,NULL,NULL,NULL,NULL
SUB_0004034,USR_0021278,starter,monthly,12.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0004035,USR_0021280,starter,annual,10.2,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0004036,USR_0021282,enterprise,monthly,96.0,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0004037,USR_0021284,growth,annual,30.6,2024-03-30,active,NULL,NULL,enterprise,2024-05-05
SUB_0004038,USR_0021287,starter,monthly,12.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0004039,USR_0021288,growth,annual,30.6,2024-03-13,active,NULL,NULL,NULL,NULL
SUB_0004040,USR_0021296,enterprise,monthly,96.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0004041,USR_0021311,growth,annual,30.6,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0004042,USR_0021329,starter,annual,10.2,2024-03-28,active,NULL,NULL,NULL,NULL
SUB_0004043,USR_0021338,starter,monthly,12.0,2024-05-16,active,NULL,NULL,NULL,NULL
SUB_0004044,USR_0021341,enterprise,annual,81.6,2024-01-23,active,NULL,NULL,NULL,NULL
SUB_0004045,USR_0021349,growth,monthly,36.0,2024-05-08,active,NULL,NULL,NULL,NULL
SUB_0004046,USR_0021350,growth,annual,30.6,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0004047,USR_0021359,growth,monthly,36.0,2024-06-03,active,NULL,NULL,NULL,NULL
SUB_0004048,USR_0021361,growth,monthly,36.0,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0004049,USR_0021362,growth,monthly,36.0,2024-07-10,active,NULL,NULL,NULL,NULL
SUB_0004050,USR_0021368,starter,annual,10.2,2024-03-29,active,NULL,NULL,NULL,NULL
SUB_0004051,USR_0021369,growth,monthly,36.0,2024-03-03,active,NULL,NULL,NULL,NULL
SUB_0004052,USR_0021373,growth,annual,30.6,2024-02-19,active,NULL,NULL,NULL,NULL
SUB_0004053,USR_0021375,growth,annual,30.6,2024-03-26,active,NULL,NULL,NULL,NULL
SUB_0004054,USR_0021377,growth,annual,30.6,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0004055,USR_0021386,enterprise,monthly,96.0,2024-05-29,active,NULL,NULL,NULL,NULL
SUB_0004056,USR_0021388,growth,annual,30.6,2024-05-17,active,NULL,NULL,NULL,NULL
SUB_0004057,USR_0021392,enterprise,monthly,96.0,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0004058,USR_0021401,growth,monthly,36.0,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0004059,USR_0021403,growth,monthly,36.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0004060,USR_0021407,starter,monthly,12.0,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0004061,USR_0021416,enterprise,monthly,96.0,2024-04-09,active,NULL,NULL,NULL,NULL
SUB_0004062,USR_0021421,growth,annual,30.6,2024-06-18,active,NULL,NULL,NULL,NULL
SUB_0004063,USR_0021437,growth,monthly,36.0,2024-07-19,active,NULL,NULL,NULL,NULL
SUB_0004064,USR_0021459,growth,monthly,36.0,2024-04-29,active,NULL,NULL,NULL,NULL
SUB_0004065,USR_0021461,starter,monthly,12.0,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0004066,USR_0021465,starter,monthly,12.0,2024-02-05,active,NULL,NULL,NULL,NULL
SUB_0004067,USR_0021468,growth,annual,30.6,2024-04-06,active,NULL,NULL,NULL,NULL
SUB_0004068,USR_0021472,starter,monthly,12.0,2024-06-25,active,NULL,NULL,NULL,NULL
SUB_0004069,USR_0021482,growth,annual,30.6,2024-07-25,churned,2024-11-25,price,NULL,NULL
SUB_0004070,USR_0021490,growth,monthly,36.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0004071,USR_0021492,growth,monthly,36.0,2024-06-24,active,NULL,NULL,NULL,NULL
SUB_0004072,USR_0021494,growth,monthly,36.0,2024-07-22,active,NULL,NULL,NULL,NULL
SUB_0004073,USR_0021495,growth,monthly,36.0,2024-06-16,active,NULL,NULL,NULL,NULL
SUB_0004074,USR_0021497,starter,monthly,12.0,2024-05-27,active,NULL,NULL,NULL,NULL
SUB_0004075,USR_0021499,growth,monthly,36.0,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0004076,USR_0021510,growth,monthly,36.0,2024-07-13,active,NULL,NULL,NULL,NULL
SUB_0004077,USR_0021514,growth,monthly,36.0,2024-07-01,active,NULL,NULL,NULL,NULL
SUB_0004078,USR_0021547,growth,monthly,36.0,2024-06-23,active,NULL,NULL,NULL,NULL
SUB_0004079,USR_0021549,enterprise,annual,81.6,2024-07-16,active,NULL,NULL,NULL,NULL
SUB_0004080,USR_0021562,growth,annual,30.6,2024-02-11,active,NULL,NULL,NULL,NULL
SUB_0004081,USR_0021575,enterprise,monthly,96.0,2024-07-08,churned,2024-09-25,price,NULL,NULL
SUB_0004082,USR_0021577,growth,annual,30.6,2024-07-09,active,NULL,NULL,NULL,NULL
SUB_0004083,USR_0021578,starter,annual,10.2,2024-02-01,active,NULL,NULL,growth,2024-03-14
SUB_0004084,USR_0021579,growth,monthly,36.0,2024-04-18,active,NULL,NULL,NULL,NULL
SUB_0004085,USR_0021581,growth,annual,30.6,2024-03-02,active,NULL,NULL,NULL,NULL
SUB_0004086,USR_0021583,enterprise,annual,81.6,2024-05-14,active,NULL,NULL,NULL,NULL
SUB_0004087,USR_0021589,growth,annual,30.6,2024-07-15,active,NULL,NULL,NULL,NULL
SUB_0004088,USR_0021590,starter,monthly,12.0,2024-05-06,active,NULL,NULL,NULL,NULL
SUB_0004089,USR_0021593,starter,annual,10.2,2024-07-12,active,NULL,NULL,NULL,NULL
SUB_0004090,USR_0021597,growth,monthly,36.0,2024-03-14,active,NULL,NULL,enterprise,2024-05-14
SUB_0004091,USR_0021600,growth,annual,30.6,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0004092,USR_0021601,starter,annual,10.2,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0004093,USR_0021604,growth,monthly,36.0,2024-07-14,active,NULL,NULL,NULL,NULL
SUB_0004094,USR_0021613,starter,annual,10.2,2024-05-10,active,NULL,NULL,NULL,NULL
SUB_0004095,USR_0021621,growth,annual,30.6,2024-05-25,churned,2024-08-07,missing_features,NULL,NULL
SUB_0004096,USR_0021626,growth,annual,30.6,2024-07-06,active,NULL,NULL,NULL,NULL
SUB_0004097,USR_0021632,growth,monthly,36.0,2024-05-17,active,NULL,NULL,NULL,NULL
SUB_0004098,USR_0021646,starter,monthly,12.0,2024-07-23,active,NULL,NULL,growth,2024-08-30
SUB_0004099,USR_0021654,growth,annual,30.6,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0004100,USR_0021655,growth,monthly,36.0,2024-07-04,active,NULL,NULL,NULL,NULL
SUB_0004101,USR_0021657,enterprise,annual,81.6,2024-03-30,active,NULL,NULL,NULL,NULL
SUB_0004102,USR_0021661,growth,monthly,36.0,2024-03-12,active,NULL,NULL,NULL,NULL
SUB_0004103,USR_0021663,growth,monthly,36.0,2024-05-02,churned,2024-09-29,price,NULL,NULL
SUB_0004104,USR_0021672,starter,annual,10.2,2024-05-12,active,NULL,NULL,NULL,NULL
SUB_0004105,USR_0021674,enterprise,monthly,96.0,2024-06-17,active,NULL,NULL,NULL,NULL
SUB_0004106,USR_0021677,growth,annual,30.6,2024-04-12,active,NULL,NULL,NULL,NULL
SUB_0004107,USR_0021680,growth,monthly,36.0,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0004108,USR_0021682,starter,monthly,12.0,2024-04-08,active,NULL,NULL,NULL,NULL
SUB_0004109,USR_0021683,growth,monthly,36.0,2024-06-12,active,NULL,NULL,NULL,NULL
SUB_0004110,USR_0021692,starter,monthly,12.0,2024-02-17,active,NULL,NULL,NULL,NULL
SUB_0004111,USR_0021697,starter,monthly,12.0,2024-05-22,active,NULL,NULL,NULL,NULL
SUB_0004112,USR_0021700,starter,monthly,12.0,2024-03-06,active,NULL,NULL,NULL,NULL
SUB_0004113,USR_0021703,growth,annual,30.6,2024-06-09,active,NULL,NULL,enterprise,2024-10-02
SUB_0004114,USR_0021704,enterprise,annual,81.6,2024-06-20,active,NULL,NULL,NULL,NULL
SUB_0004115,USR_0021725,growth,annual,30.6,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0004116,USR_0021727,growth,annual,30.6,2024-06-06,active,NULL,NULL,NULL,NULL
SUB_0004117,USR_0021730,growth,monthly,36.0,2024-06-30,active,NULL,NULL,NULL,NULL
SUB_0004118,USR_0021735,starter,monthly,12.0,2024-06-19,active,NULL,NULL,NULL,NULL
SUB_0004119,USR_0021739,growth,monthly,36.0,2024-07-08,active,NULL,NULL,NULL,NULL
SUB_0004120,USR_0021745,starter,monthly,12.0,2024-07-07,active,NULL,NULL,NULL,NULL
SUB_0004121,USR_0021747,starter,monthly,12.0,2024-02-23,active,NULL,NULL,NULL,NULL
SUB_0004122,USR_0021755,starter,monthly,12.0,2024-06-28,active,NULL,NULL,NULL,NULL
SUB_0004123,USR_0021762,starter,annual,10.2,2024-03-28,active,NULL,NULL,NULL,NULL
SUB_0004124,USR_0021763,starter,annual,10.2,2024-01-28,active,NULL,NULL,NULL,NULL
SUB_0004125,USR_0021764,starter,annual,10.2,2024-05-25,churned,2024-07-29,switched_competitor,NULL,NULL
SUB_0004126,USR_0021782,enterprise,monthly,96.0,2024-04-16,active,NULL,NULL,NULL,NULL
SUB_0004127,USR_0021785,enterprise,monthly,96.0,2024-05-04,active,NULL,NULL,NULL,NULL
SUB_0004128,USR_0021790,starter,monthly,12.0,2024-05-15,active,NULL,NULL,NULL,NULL
SUB_0004129,USR_0021792,growth,monthly,36.0,2024-01-24,active,NULL,NULL,enterprise,2024-04-02
SUB_0004130,USR_0021794,starter,monthly,12.0,2024-03-16,churned,2024-06-25,price,NULL,NULL
SUB_0004131,USR_0021795,starter,monthly,12.0,2024-03-04,active,NULL,NULL,NULL,NULL
SUB_0004132,USR_0021797,enterprise,annual,81.6,2024-06-22,active,NULL,NULL,NULL,NULL
SUB_0004133,USR_0021830,growth,monthly,36.0,2024-03-03,active,NULL,NULL,NULL,NULL
SUB_0004134,USR_0021833,starter,monthly,12.0,2024-03-23,active,NULL,NULL,NULL,NULL
SUB_0004135,USR_0021834,starter,annual,10.2,2024-04-04,active,NULL,NULL,NULL,NULL
SUB_0004136,USR_0021837,starter,monthly,12.0,2024-05-13,active,NULL,NULL,NULL,NULL
SUB_0004137,USR_0021846,starter,annual,10.2,2024-05-28,active,NULL,NULL,NULL,NULL
SUB_0004138,USR_0021857,growth,annual,30.6,2024-05-23,active,NULL,NULL,NULL,NULL
SUB_0004139,USR_0021859,starter,monthly,12.0,2024-05-24,active,NULL,NULL,NULL,NULL
SUB_0004140,USR_0021861,starter,annual,10.2,2024-06-08,active,NULL,NULL,NULL,NULL
